Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
10,[85.0],[789.0],[353.0],[749.0],[880.0],[460.0],[928.0],[399.0],[788.0],[709.0],[86.0],[764.0],[473.0],[676.0],[323.0],[563.0],[706.0],[538.0],[14.0],[179.0],[303.0],[393.0],[769.0],[499.0],[544.0],[614.0],[250.0],[869.0],[740.0],[740.0],[459.0],[847.0],[525.0],[179.0],[583.0],[471.0],[492.0],[173.0],[646.0],[991.0],[623.0],[179.0],[429.0],[141.0],[156.0],[193.0],[401.0],[179.0],[630.0],[281.0],[831.0],[416.0],[199.0],[755.0],[614.0],[460.0],[869.0],[614.0],[49.0],[478.0],[906.0],[392.0],[14.0],[740.0],[873.0],[847.0],[179.0],[996.0],[85.0],[989.0],[633.0],[460.0],[214.0],[676.0],[526.0],[220.0],[179.0],[614.0],[487.0],[677.0],[525.0],[977.0],[755.0],[250.0],[266.0],[977.0],[393.0],[709.0],[671.0],[880.0],[583.0],[575.0],[671.0],[248.0],[293.0],[880.0],[822.0],[179.0],[460.0],[220.0],[460.0],[646.0],[234.0],[957.0],[994.0],[382.0],[179.0],[158.0],[630.0],[220.0],[880.0],[220.0],[673.0],[37.0],[659.0],[415.0],[583.0],[429.0],[37.0],[608.0],[839.0],[604.0],[880.0],[428.0],[14.0]
11,[478.0],[977.0],[428.0],[52.0],[471.0],[367.0],[471.0],[869.0],[847.0],[646.0],[761.0],[614.0],[847.0],[614.0],[880.0],[831.0],[606.0],[624.0],[136.0],[557.0],[638.0],[890.0],[430.0],[471.0],[220.0],[308.0],[420.0],[819.0],[793.0],[793.0],[909.0],[502.0],[471.0],[250.0],[812.0],[225.0],[46.0],[179.0],[233.0],[704.0],[179.0],[501.0],[829.0],[684.0],[614.0],[702.0],[37.0],[614.0],[709.0],[460.0],[571.0],[174.0],[292.0],[199.0],[139.0],[977.0],[880.0],[167.0],[614.0],[282.0],[557.0],[525.0],[471.0],[741.0],[250.0],[400.0],[285.0],[20.0],[179.0],[594.0],[274.0],[575.0],[646.0],[642.0],[156.0],[875.0],[969.0],[392.0],[76.0],[102.0],[980.0],[132.0],[502.0],[471.0],[179.0],[38.0],[471.0],[638.0],[223.0],[431.0],[544.0],[707.0],[840.0],[220.0],[847.0],[991.0],[531.0],[400.0],[597.0],[785.0],[671.0],[40.0],[396.0],[480.0],[471.0],[308.0],[977.0],[608.0],[121.0],[393.0],[575.0],[709.0],[14.0],[661.0],[646.0],[854.0],[264.0],[614.0],[95.0],[145.0],[471.0],[941.0],[975.0],[624.0],[156.0]
12,[646.0],[244.0],[282.0],[110.0],[837.0],[807.0],[125.0],[526.0],[501.0],[887.0],[234.0],[37.0],[400.0],[399.0],[961.0],[583.0],[654.0],[977.0],[471.0],[429.0],[614.0],[314.0],[295.0],[758.0],[869.0],[708.0],[571.0],[71.0],[977.0],[155.0],[179.0],[110.0],[243.0],[740.0],[773.0],[275.0],[837.0],[941.0],[933.0],[156.0],[238.0],[497.0],[606.0],[412.0],[296.0],[822.0],[815.0],[125.0],[822.0],[526.0],[525.0],[400.0],[847.0],[829.0],[471.0],[639.0],[442.0],[969.0],[822.0],[508.0],[738.0],[471.0],[430.0],[977.0],[220.0],[752.0],[471.0],[171.0],[868.0],[250.0],[646.0],[977.0],[379.0],[671.0],[614.0],[614.0],[285.0],[465.0],[913.0],[204.0],[977.0],[408.0],[104.0],[140.0],[575.0],[221.0],[614.0],[977.0],[420.0],[709.0],[738.0],[894.0],[552.0],[606.0],[501.0],[415.0],[754.0],[671.0],[815.0],[63.0],[136.0],[282.0],[569.0],[199.0],[526.0],[869.0],[38.0],[614.0],[342.0],[646.0],[282.0],[100.0],[471.0],[869.0],[249.0],[35.0],[993.0],[471.0],[544.0],[136.0],[222.0],[544.0],[471.0],[646.0],[614.0]
13,[394.0],[501.0],[784.0],[870.0],[211.0],[793.0],[844.0],[708.0],[502.0],[429.0],[14.0],[968.0],[501.0],[305.0],[33.0],[708.0],[740.0],[781.0],[179.0],[646.0],[977.0],[977.0],[220.0],[598.0],[754.0],[635.0],[520.0],[526.0],[561.0],[977.0],[471.0],[372.0],[220.0],[977.0],[708.0],[393.0],[977.0],[147.0],[14.0],[122.0],[407.0],[415.0],[471.0],[740.0],[117.0],[248.0],[544.0],[568.0],[296.0],[708.0],[236.0],[671.0],[903.0],[708.0],[49.0],[740.0],[738.0],[285.0],[373.0],[503.0],[120.0],[972.0],[179.0],[436.0],[934.0],[556.0],[225.0],[252.0],[671.0],[740.0],[237.0],[767.0],[220.0],[526.0],[961.0],[854.0],[260.0],[64.0],[243.0],[498.0],[869.0],[784.0],[48.0],[648.0],[614.0],[624.0],[844.0],[740.0],[670.0],[704.0],[654.0],[480.0],[526.0],[607.0],[894.0],[20.0],[151.0],[181.0],[37.0],[526.0],[526.0],[350.0],[654.0],[671.0],[179.0],[646.0],[221.0],[471.0],[179.0],[425.0],[670.0],[110.0],[256.0],[482.0],[263.0],[420.0],[630.0],[961.0],[742.0],[793.0],[97.0],[561.0],[594.0],[943.0],[471.0]
14,[40.0],[614.0],[708.0],[122.0],[96.0],[248.0],[559.0],[617.0],[977.0],[575.0],[933.0],[620.0],[671.0],[245.0],[737.0],[635.0],[854.0],[221.0],[922.0],[575.0],[740.0],[220.0],[708.0],[542.0],[654.0],[56.0],[933.0],[708.0],[357.0],[164.0],[1.0],[773.0],[491.0],[581.0],[111.0],[614.0],[614.0],[255.0],[420.0],[220.0],[117.0],[244.0],[323.0],[382.0],[526.0],[933.0],[220.0],[635.0],[984.0],[325.0],[460.0],[856.0],[450.0],[635.0],[926.0],[404.0],[234.0],[544.0],[399.0],[920.0],[323.0],[256.0],[370.0],[955.0],[471.0],[501.0],[854.0],[179.0],[223.0],[614.0],[779.0],[880.0],[975.0],[737.0],[581.0],[564.0],[586.0],[646.0],[564.0],[568.0],[880.0],[643.0],[646.0],[996.0],[800.0],[889.0],[569.0],[350.0],[493.0],[793.0],[236.0],[842.0],[624.0],[161.0],[450.0],[838.0],[471.0],[665.0],[544.0],[384.0],[248.0],[691.0],[709.0],[223.0],[655.0],[880.0],[380.0],[256.0],[235.0],[221.0],[13.0],[134.0],[709.0],[614.0],[100.0],[950.0],[708.0],[395.0],[263.0],[471.0],[202.0],[926.0],[609.0],[323.0],[388.0]
15,[420.0],[492.0],[420.0],[106.0],[243.0],[630.0],[382.0],[880.0],[221.0],[495.0],[491.0],[981.0],[666.0],[526.0],[677.0],[323.0],[959.0],[776.0],[77.0],[457.0],[379.0],[765.0],[635.0],[961.0],[933.0],[397.0],[825.0],[880.0],[922.0],[323.0],[228.0],[460.0],[106.0],[308.0],[635.0],[42.0],[236.0],[390.0],[211.0],[496.0],[708.0],[708.0],[880.0],[388.0],[708.0],[14.0],[488.0],[779.0],[804.0],[847.0],[223.0],[561.0],[460.0],[972.0],[817.0],[248.0],[412.0],[849.0],[869.0],[526.0],[399.0],[181.0],[105.0],[323.0],[817.0],[388.0],[252.0],[614.0],[106.0],[977.0],[795.0],[630.0],[564.0],[179.0],[68.0],[471.0],[544.0],[397.0],[933.0],[71.0],[366.0],[110.0],[972.0],[894.0],[460.0],[561.0],[312.0],[31.0],[972.0],[215.0],[575.0],[219.0],[420.0],[399.0],[429.0],[460.0],[862.0],[880.0],[291.0],[708.0],[880.0],[632.0],[933.0],[179.0],[571.0],[684.0],[961.0],[544.0],[571.0],[471.0],[125.0],[268.0],[880.0],[1.0],[179.0],[107.0],[323.0],[235.0],[880.0],[527.0],[869.0],[314.0],[815.0],[880.0],[425.0]
16,[568.0],[620.0],[531.0],[544.0],[894.0],[880.0],[267.0],[684.0],[893.0],[399.0],[497.0],[544.0],[742.0],[40.0],[708.0],[544.0],[474.0],[510.0],[265.0],[670.0],[995.0],[437.0],[264.0],[880.0],[808.0],[139.0],[808.0],[982.0],[729.0],[179.0],[544.0],[544.0],[544.0],[397.0],[533.0],[525.0],[822.0],[429.0],[836.0],[69.0],[635.0],[635.0],[325.0],[909.0],[544.0],[817.0],[321.0],[314.0],[412.0],[544.0],[179.0],[880.0],[708.0],[670.0],[314.0],[880.0],[786.0],[481.0],[491.0],[708.0],[525.0],[957.0],[145.0],[880.0],[544.0],[854.0],[704.0],[19.0],[118.0],[935.0],[221.0],[739.0],[786.0],[544.0],[382.0],[869.0],[928.0],[471.0],[223.0],[770.0],[319.0],[614.0],[670.0],[179.0],[125.0],[317.0],[741.0],[91.0],[11.0],[838.0],[522.0],[471.0],[224.0],[630.0],[575.0],[378.0],[314.0],[252.0],[880.0],[922.0],[533.0],[127.0],[501.0],[869.0],[995.0],[400.0],[880.0],[308.0],[838.0],[179.0],[438.0],[544.0],[252.0],[225.0],[525.0],[880.0],[124.0],[97.0],[251.0],[583.0],[544.0],[880.0],[677.0],[533.0],[127.0]
17,[43.0],[957.0],[250.0],[694.0],[933.0],[708.0],[606.0],[758.0],[64.0],[535.0],[285.0],[815.0],[360.0],[708.0],[740.0],[179.0],[901.0],[870.0],[544.0],[624.0],[894.0],[14.0],[544.0],[55.0],[14.0],[824.0],[627.0],[544.0],[308.0],[677.0],[709.0],[289.0],[171.0],[880.0],[322.0],[375.0],[7.0],[679.0],[880.0],[544.0],[106.0],[880.0],[446.0],[282.0],[365.0],[141.0],[164.0],[203.0],[31.0],[863.0],[575.0],[544.0],[635.0],[738.0],[544.0],[538.0],[608.0],[592.0],[568.0],[420.0],[880.0],[726.0],[569.0],[165.0],[501.0],[671.0],[529.0],[671.0],[63.0],[322.0],[323.0],[447.0],[946.0],[397.0],[985.0],[315.0],[583.0],[584.0],[100.0],[479.0],[399.0],[86.0],[738.0],[544.0],[425.0],[765.0],[583.0],[868.0],[880.0],[378.0],[282.0],[755.0],[498.0],[708.0],[831.0],[399.0],[875.0],[59.0],[767.0],[544.0],[673.0],[426.0],[20.0],[544.0],[382.0],[291.0],[800.0],[633.0],[382.0],[189.0],[471.0],[500.0],[544.0],[575.0],[575.0],[525.0],[544.0],[544.0],[282.0],[913.0],[179.0],[754.0],[283.0],[978.0],[544.0]
18,[880.0],[145.0],[880.0],[423.0],[49.0],[67.0],[179.0],[656.0],[332.0],[86.0],[179.0],[460.0],[987.0],[544.0],[471.0],[677.0],[898.0],[880.0],[460.0],[822.0],[701.0],[496.0],[770.0],[323.0],[464.0],[544.0],[568.0],[450.0],[880.0],[965.0],[200.0],[210.0],[591.0],[252.0],[179.0],[676.0],[203.0],[382.0],[592.0],[470.0],[272.0],[252.0],[978.0],[460.0],[269.0],[179.0],[961.0],[708.0],[684.0],[211.0],[800.0],[669.0],[540.0],[561.0],[542.0],[894.0],[892.0],[461.0],[635.0],[533.0],[575.0],[544.0],[624.0],[232.0],[113.0],[544.0],[62.0],[740.0],[583.0],[460.0],[471.0],[998.0],[471.0],[488.0],[56.0],[142.0],[898.0],[822.0],[179.0],[460.0],[436.0],[564.0],[221.0],[374.0],[842.0],[880.0],[274.0],[909.0],[738.0],[460.0],[740.0],[79.0],[880.0],[402.0],[768.0],[709.0],[869.0],[65.0],[734.0],[310.0],[894.0],[975.0],[263.0],[858.0],[869.0],[181.0],[804.0],[460.0],[88.0],[325.0],[489.0],[670.0],[445.0],[888.0],[69.0],[779.0],[406.0],[571.0],[808.0],[245.0],[266.0],[488.0],[933.0],[285.0],[358.0]
19,[487.0],[819.0],[544.0],[822.0],[125.0],[894.0],[429.0],[544.0],[129.0],[204.0],[903.0],[583.0],[544.0],[583.0],[125.0],[965.0],[526.0],[252.0],[822.0],[460.0],[822.0],[991.0],[843.0],[709.0],[734.0],[822.0],[179.0],[687.0],[474.0],[153.0],[59.0],[481.0],[286.0],[91.0],[544.0],[95.0],[502.0],[460.0],[922.0],[198.0],[583.0],[65.0],[544.0],[755.0],[275.0],[305.0],[794.0],[471.0],[121.0],[507.0],[880.0],[980.0],[957.0],[847.0],[463.0],[234.0],[314.0],[118.0],[709.0],[880.0],[84.0],[113.0],[544.0],[365.0],[624.0],[420.0],[755.0],[471.0],[667.0],[186.0],[179.0],[392.0],[430.0],[869.0],[759.0],[566.0],[501.0],[748.0],[869.0],[977.0],[789.0],[767.0],[561.0],[110.0],[471.0],[159.0],[544.0],[113.0],[544.0],[471.0],[646.0],[525.0],[544.0],[544.0],[737.0],[308.0],[179.0],[544.0],[122.0],[624.0],[957.0],[614.0],[786.0],[738.0],[961.0],[285.0],[323.0],[415.0],[869.0],[844.0],[609.0],[31.0],[219.0],[991.0],[571.0],[67.0],[179.0],[737.0],[642.0],[898.0],[482.0],[461.0],[125.0],[471.0],[706.0]
20,[295.0],[822.0],[831.0],[442.0],[886.0],[234.0],[122.0],[93.0],[839.0],[31.0],[677.0],[738.0],[430.0],[250.0],[223.0],[870.0],[575.0],[677.0],[436.0],[86.0],[709.0],[39.0],[179.0],[130.0],[285.0],[709.0],[136.0],[835.0],[808.0],[532.0],[445.0],[393.0],[194.0],[677.0],[252.0],[670.0],[520.0],[822.0],[406.0],[558.0],[3.0],[737.0],[410.0],[575.0],[415.0],[981.0],[598.0],[460.0],[618.0],[20.0],[491.0],[122.0],[544.0],[544.0],[460.0],[951.0],[471.0],[20.0],[708.0],[544.0],[730.0],[436.0],[808.0],[415.0],[110.0],[220.0],[575.0],[428.0],[544.0],[583.0],[677.0],[894.0],[179.0],[68.0],[525.0],[221.0],[735.0],[809.0],[285.0],[614.0],[794.0],[491.0],[847.0],[507.0],[520.0],[173.0],[568.0],[569.0],[139.0],[755.0],[106.0],[205.0],[283.0],[113.0],[433.0],[872.0],[575.0],[677.0],[234.0],[501.0],[739.0],[471.0],[382.0],[141.0],[380.0],[826.0],[709.0],[583.0],[961.0],[42.0],[571.0],[909.0],[975.0],[854.0],[869.0],[575.0],[677.0],[482.0],[655.0],[501.0],[837.0],[442.0],[79.0],[997.0],[975.0]
21,[44.0],[575.0],[289.0],[793.0],[37.0],[544.0],[62.0],[629.0],[618.0],[169.0],[501.0],[67.0],[3.0],[488.0],[854.0],[275.0],[991.0],[326.0],[314.0],[916.0],[267.0],[179.0],[614.0],[684.0],[239.0],[464.0],[404.0],[891.0],[541.0],[541.0],[903.0],[442.0],[592.0],[749.0],[318.0],[55.0],[719.0],[624.0],[906.0],[179.0],[544.0],[544.0],[883.0],[989.0],[822.0],[374.0],[169.0],[74.0],[544.0],[728.0],[74.0],[709.0],[404.0],[923.0],[583.0],[943.0],[167.0],[574.0],[471.0],[509.0],[959.0],[501.0],[822.0],[733.0],[141.0],[862.0],[566.0],[718.0],[172.0],[107.0],[854.0],[234.0],[208.0],[426.0],[44.0],[74.0],[107.0],[430.0],[378.0],[822.0],[906.0],[389.0],[471.0],[506.0],[643.0],[95.0],[488.0],[135.0],[183.0],[232.0],[715.0],[614.0],[846.0],[501.0],[420.0],[471.0],[991.0],[859.0],[25.0],[113.0],[234.0],[130.0],[689.0],[737.0],[985.0],[471.0],[360.0],[738.0],[544.0],[504.0],[755.0],[113.0],[126.0],[283.0],[961.0],[864.0],[761.0],[837.0],[195.0],[544.0],[639.0],[793.0],[460.0],[549.0],[274.0]
22,[471.0],[928.0],[354.0],[654.0],[755.0],[587.0],[544.0],[473.0],[545.0],[132.0],[830.0],[581.0],[898.0],[982.0],[399.0],[246.0],[761.0],[352.0],[975.0],[483.0],[857.0],[488.0],[394.0],[194.0],[624.0],[654.0],[819.0],[706.0],[100.0],[100.0],[526.0],[250.0],[179.0],[630.0],[687.0],[297.0],[869.0],[544.0],[686.0],[327.0],[849.0],[677.0],[425.0],[614.0],[869.0],[676.0],[179.0],[82.0],[179.0],[891.0],[147.0],[922.0],[832.0],[683.0],[738.0],[79.0],[117.0],[822.0],[179.0],[780.0],[815.0],[357.0],[460.0],[199.0],[507.0],[589.0],[221.0],[931.0],[690.0],[738.0],[855.0],[689.0],[614.0],[250.0],[544.0],[755.0],[708.0],[79.0],[393.0],[591.0],[942.0],[420.0],[250.0],[541.0],[38.0],[14.0],[978.0],[267.0],[659.0],[608.0],[300.0],[639.0],[37.0],[436.0],[670.0],[755.0],[880.0],[35.0],[188.0],[957.0],[544.0],[869.0],[444.0],[696.0],[525.0],[963.0],[419.0],[781.0],[130.0],[260.0],[382.0],[416.0],[184.0],[502.0],[656.0],[498.0],[854.0],[583.0],[622.0],[599.0],[702.0],[412.0],[755.0],[951.0],[822.0]
23,[135.0],[961.0],[77.0],[412.0],[128.0],[2.0],[677.0],[234.0],[575.0],[909.0],[430.0],[314.0],[420.0],[629.0],[755.0],[406.0],[838.0],[372.0],[445.0],[439.0],[519.0],[460.0],[965.0],[544.0],[784.0],[869.0],[646.0],[234.0],[733.0],[733.0],[830.0],[412.0],[502.0],[458.0],[321.0],[779.0],[563.0],[919.0],[83.0],[614.0],[240.0],[450.0],[709.0],[223.0],[594.0],[380.0],[614.0],[804.0],[740.0],[138.0],[673.0],[244.0],[706.0],[994.0],[906.0],[969.0],[597.0],[248.0],[880.0],[564.0],[607.0],[158.0],[568.0],[79.0],[541.0],[748.0],[538.0],[135.0],[848.0],[817.0],[357.0],[991.0],[709.0],[2.0],[822.0],[121.0],[654.0],[869.0],[382.0],[349.0],[698.0],[220.0],[946.0],[296.0],[740.0],[459.0],[460.0],[26.0],[37.0],[285.0],[530.0],[275.0],[189.0],[378.0],[767.0],[382.0],[985.0],[470.0],[676.0],[433.0],[665.0],[220.0],[737.0],[16.0],[44.0],[195.0],[63.0],[526.0],[250.0],[972.0],[254.0],[900.0],[638.0],[742.0],[910.0],[361.0],[479.0],[639.0],[234.0],[110.0],[975.0],[542.0],[525.0],[170.0],[869.0]
24,[293.0],[608.0],[924.0],[858.0],[460.0],[897.0],[420.0],[436.0],[420.0],[113.0],[382.0],[654.0],[220.0],[460.0],[738.0],[216.0],[125.0],[14.0],[334.0],[204.0],[26.0],[954.0],[899.0],[382.0],[248.0],[445.0],[754.0],[106.0],[79.0],[389.0],[33.0],[220.0],[613.0],[842.0],[928.0],[583.0],[710.0],[683.0],[136.0],[47.0],[32.0],[214.0],[110.0],[122.0],[7.0],[437.0],[78.0],[176.0],[135.0],[252.0],[629.0],[604.0],[776.0],[638.0],[654.0],[985.0],[755.0],[708.0],[255.0],[364.0],[479.0],[378.0],[978.0],[100.0],[954.0],[396.0],[614.0],[809.0],[161.0],[749.0],[188.0],[777.0],[97.0],[220.0],[869.0],[430.0],[639.0],[709.0],[169.0],[952.0],[285.0],[471.0],[357.0],[960.0],[416.0],[471.0],[461.0],[79.0],[14.0],[382.0],[125.0],[337.0],[112.0],[613.0],[220.0],[37.0],[74.0],[396.0],[242.0],[378.0],[390.0],[82.0],[968.0],[886.0],[544.0],[508.0],[95.0],[743.0],[220.0],[934.0],[860.0],[442.0],[801.0],[74.0],[220.0],[141.0],[614.0],[460.0],[708.0],[213.0],[954.0],[525.0],[470.0],[698.0],[978.0]
25,[329.0],[996.0],[698.0],[103.0],[614.0],[42.0],[220.0],[622.0],[767.0],[135.0],[513.0],[708.0],[396.0],[425.0],[982.0],[614.0],[167.0],[244.0],[978.0],[526.0],[79.0],[614.0],[488.0],[967.0],[382.0],[981.0],[817.0],[879.0],[471.0],[79.0],[110.0],[961.0],[520.0],[79.0],[961.0],[544.0],[507.0],[654.0],[708.0],[271.0],[645.0],[806.0],[331.0],[444.0],[654.0],[855.0],[708.0],[436.0],[374.0],[66.0],[961.0],[480.0],[393.0],[555.0],[975.0],[438.0],[614.0],[654.0],[74.0],[954.0],[416.0],[932.0],[392.0],[609.0],[102.0],[718.0],[893.0],[223.0],[542.0],[627.0],[676.0],[724.0],[309.0],[1.0],[924.0],[561.0],[704.0],[95.0],[762.0],[643.0],[575.0],[754.0],[116.0],[635.0],[17.0],[79.0],[122.0],[256.0],[643.0],[486.0],[444.0],[323.0],[353.0],[170.0],[810.0],[718.0],[975.0],[83.0],[708.0],[164.0],[37.0],[299.0],[561.0],[666.0],[220.0],[892.0],[14.0],[110.0],[740.0],[614.0],[790.0],[638.0],[978.0],[8.0],[515.0],[13.0],[455.0],[975.0],[978.0],[654.0],[102.0],[215.0],[614.0],[924.0],[570.0]
26,[892.0],[392.0],[177.0],[43.0],[74.0],[307.0],[614.0],[540.0],[220.0],[217.0],[762.0],[482.0],[654.0],[654.0],[869.0],[629.0],[830.0],[95.0],[134.0],[910.0],[438.0],[649.0],[444.0],[235.0],[244.0],[412.0],[382.0],[800.0],[460.0],[587.0],[822.0],[913.0],[614.0],[995.0],[225.0],[571.0],[506.0],[551.0],[740.0],[110.0],[654.0],[507.0],[632.0],[199.0],[709.0],[106.0],[482.0],[248.0],[594.0],[12.0],[954.0],[95.0],[122.0],[286.0],[487.0],[471.0],[74.0],[639.0],[767.0],[177.0],[663.0],[285.0],[33.0],[707.0],[549.0],[654.0],[74.0],[873.0],[654.0],[394.0],[204.0],[491.0],[460.0],[537.0],[654.0],[937.0],[672.0],[654.0],[894.0],[994.0],[234.0],[959.0],[231.0],[499.0],[79.0],[20.0],[96.0],[438.0],[550.0],[614.0],[420.0],[643.0],[428.0],[906.0],[112.0],[614.0],[38.0],[44.0],[482.0],[924.0],[189.0],[483.0],[235.0],[220.0],[339.0],[234.0],[471.0],[496.0],[936.0],[378.0],[460.0],[301.0],[200.0],[750.0],[148.0],[676.0],[690.0],[654.0],[830.0],[26.0],[220.0],[149.0],[300.0],[677.0],[654.0]
27,[933.0],[130.0],[934.0],[869.0],[978.0],[718.0],[388.0],[429.0],[741.0],[60.0],[838.0],[199.0],[44.0],[988.0],[103.0],[412.0],[420.0],[471.0],[486.0],[851.0],[654.0],[800.0],[998.0],[169.0],[761.0],[49.0],[781.0],[854.0],[378.0],[471.0],[654.0],[654.0],[285.0],[380.0],[191.0],[382.0],[541.0],[215.0],[64.0],[677.0],[639.0],[852.0],[534.0],[13.0],[638.0],[474.0],[740.0],[710.0],[382.0],[429.0],[252.0],[396.0],[220.0],[107.0],[526.0],[484.0],[79.0],[704.0],[552.0],[388.0],[884.0],[630.0],[522.0],[670.0],[378.0],[786.0],[434.0],[999.0],[809.0],[630.0],[614.0],[684.0],[799.0],[368.0],[177.0],[537.0],[469.0],[711.0],[26.0],[415.0],[633.0],[367.0],[857.0],[48.0],[230.0],[838.0],[255.0],[471.0],[933.0],[473.0],[496.0],[307.0],[306.0],[247.0],[3.0],[646.0],[947.0],[37.0],[286.0],[429.0],[522.0],[203.0],[498.0],[984.0],[580.0],[622.0],[79.0],[654.0],[103.0],[537.0],[614.0],[412.0],[800.0],[755.0],[560.0],[38.0],[659.0],[441.0],[740.0],[635.0],[614.0],[838.0],[74.0],[20.0],[677.0]
28,[909.0],[310.0],[841.0],[647.0],[928.0],[978.0],[792.0],[861.0],[654.0],[568.0],[904.0],[720.0],[875.0],[98.0],[614.0],[433.0],[664.0],[79.0],[654.0],[568.0],[869.0],[879.0],[132.0],[426.0],[561.0],[933.0],[762.0],[429.0],[901.0],[614.0],[869.0],[608.0],[519.0],[471.0],[219.0],[475.0],[709.0],[838.0],[54.0],[520.0],[12.0],[392.0],[565.0],[95.0],[33.0],[708.0],[906.0],[257.0],[7.0],[254.0],[290.0],[268.0],[61.0],[49.0],[804.0],[738.0],[561.0],[869.0],[415.0],[934.0],[137.0],[728.0],[654.0],[471.0],[635.0],[892.0],[623.0],[646.0],[37.0],[842.0],[492.0],[156.0],[633.0],[37.0],[709.0],[886.0],[84.0],[102.0],[525.0],[471.0],[233.0],[140.0],[49.0],[25.0],[709.0],[460.0],[184.0],[864.0],[909.0],[646.0],[400.0],[664.0],[709.0],[296.0],[123.0],[767.0],[400.0],[982.0],[740.0],[444.0],[933.0],[933.0],[608.0],[793.0],[819.0],[309.0],[754.0],[296.0],[335.0],[808.0],[272.0],[337.0],[282.0],[975.0],[13.0],[915.0],[243.0],[933.0],[827.0],[86.0],[197.0],[378.0],[33.0],[402.0],[642.0]
29,[365.0],[487.0],[709.0],[248.0],[255.0],[933.0],[226.0],[779.0],[189.0],[635.0],[643.0],[740.0],[584.0],[345.0],[74.0],[791.0],[160.0],[188.0],[12.0],[654.0],[471.0],[854.0],[125.0],[661.0],[501.0],[205.0],[158.0],[254.0],[725.0],[93.0],[441.0],[225.0],[59.0],[281.0],[49.0],[460.0],[141.0],[832.0],[471.0],[3.0],[496.0],[49.0],[933.0],[49.0],[20.0],[740.0],[17.0],[529.0],[614.0],[933.0],[758.0],[348.0],[112.0],[130.0],[993.0],[858.0],[830.0],[525.0],[137.0],[709.0],[13.0],[691.0],[933.0],[838.0],[499.0],[44.0],[767.0],[894.0],[14.0],[79.0],[96.0],[571.0],[702.0],[189.0],[881.0],[729.0],[525.0],[364.0],[16.0],[79.0],[167.0],[430.0],[933.0],[614.0],[307.0],[378.0],[654.0],[463.0],[579.0],[767.0],[677.0],[709.0],[933.0],[841.0],[654.0],[340.0],[896.0],[415.0],[906.0],[534.0],[738.0],[604.0],[755.0],[37.0],[755.0],[141.0],[873.0],[764.0],[951.0],[491.0],[74.0],[496.0],[691.0],[808.0],[842.0],[590.0],[469.0],[673.0],[745.0],[529.0],[446.0],[471.0],[889.0],[547.0],[82.0]
30,[872.0],[420.0],[933.0],[494.0],[564.0],[204.0],[236.0],[933.0],[429.0],[960.0],[628.0],[551.0],[37.0],[824.0],[428.0],[392.0],[35.0],[748.0],[497.0],[260.0],[192.0],[787.0],[460.0],[640.0],[170.0],[372.0],[960.0],[474.0],[798.0],[243.0],[933.0],[191.0],[933.0],[934.0],[130.0],[570.0],[13.0],[23.0],[909.0],[933.0],[602.0],[130.0],[550.0],[399.0],[429.0],[614.0],[125.0],[400.0],[663.0],[79.0],[307.0],[37.0],[326.0],[933.0],[564.0],[156.0],[522.0],[848.0],[817.0],[429.0],[296.0],[388.0],[66.0],[515.0],[201.0],[314.0],[125.0],[125.0],[643.0],[654.0],[89.0],[889.0],[933.0],[257.0],[43.0],[363.0],[33.0],[396.0],[385.0],[429.0],[471.0],[502.0],[40.0],[42.0],[755.0],[399.0],[759.0],[456.0],[623.0],[436.0],[141.0],[769.0],[909.0],[397.0],[275.0],[966.0],[196.0],[231.0],[549.0],[254.0],[156.0],[439.0],[635.0],[14.0],[897.0],[541.0],[967.0],[894.0],[897.0],[709.0],[627.0],[871.0],[967.0],[561.0],[189.0],[1.0],[978.0],[127.0],[960.0],[522.0],[327.0],[586.0],[91.0],[125.0],[47.0]
